artist,album,date,week_num,meta_score,user_score
Killer Mike,R.A.P. Music,"May 15, 2012",20,81,87
Mount Eerie,Ocean Roar,"September 4, 2012",36,81,87
Azealia Banks,1991 [EP],"June 12, 2012",24,81,87
El-P,Cancer4Cure,"May 22, 2012",21,81,87
Jamey Johnson,Living for a Song: A Tribute to Hank Cochran,"October 16, 2012",42,81,87
Rebecca Ferguson,Heaven,"May 29, 2012",22,81,87
Monolake,Ghosts,"March 13, 2012",11,81,87
Ty Segall Band,Slaughterhouse,"June 26, 2012",26,81,87
Julia Holter,Ekstasis,"March 12, 2012",11,81,87
Japandroids,Celebration Rock,"June 5, 2012",23,81,87
Torche,Harmonicraft,"April 24, 2012",17,81,87
TNGHT,TNGHT [EP],"July 24, 2012",30,81,87
The Evens,The Odds,"November 19, 2012",47,81,87
Screaming Females,Ugly,"April 3, 2012",14,81,87
Swans,We Rose from Your Bed with the Sun in Our Head [Live],"May 29, 2012",22,81,87
Bob Dylan,Tempest,"September 11, 2012",37,81,87
Ab-Soul,Control System,"May 11, 2012",19,81,87
Jack White,Blunderbuss,"April 24, 2012",17,81,87
Flying Lotus,Until the Quiet Comes,"October 2, 2012",40,81,87
The Men,Open Your Heart,"March 6, 2012",10,81,87
Cloud Nothings,Attack On Memory,"January 24, 2012",4,81,87
Yellowcard,Southern Air,"August 14, 2012",33,81,87
Plan B,Ill Manors,"August 21, 2012",34,81,87
Martin Rossiter,The  Defenestration of St. Martin,"December 3, 2012",49,81,87
Father John Misty,Fear Fun,"May 1, 2012",18,81,87
Roc Marciano,Reloaded,"November 13, 2012",46,81,87
Alice Russell,Look Around the Corner,"April 2, 2012",14,81,87
The Henry Clay People,Twenty-Five for the Rest of Our Lives,"June 26, 2012",26,81,87
Earth,"Angels of Darkness, Demons of Light, Vol. 2","February 14, 2012",7,81,87
L.V.,Sebenza,"September 18, 2012",38,81,87
METZ,METZ,"October 9, 2012",41,81,87
Baroness,Yellow & Green,"July 17, 2012",29,81,87
Allo Darlin',Europe,"May 1, 2012",18,81,87
Alcest,Les Voyages de l'ame,"January 31, 2012",5,81,87
Raime,Quarter Turns Over a Living Line,"December 4, 2012",49,81,87
Chuck Prophet,Temple Beautiful,"February 7, 2012",6,81,87
Dan Deacon,America,"August 28, 2012",35,81,87
Amanda Palmer & the Grand Theft Orchestra,Theatre Is Evil,"September 11, 2012",37,81,87
Eric Copeland,Limbo,"July 24, 2012",30,81,87
Donald Fagen,Sunken Condos,"October 16, 2012",42,81,87
Saint Etienne,Words & Music by Saint Etienne,"May 29, 2012",22,81,87
Field Report,Field Report,"September 11, 2012",37,81,87
Paul Buchanan,Mid Air,"November 6, 2012",45,81,87
Dexys,One Day I'm Going To Soar,"June 4, 2012",23,81,87
Antony and the Johnsons,Cut the World [Live],"August 7, 2012",32,81,87
X-TG,Desertshore/The Final Report,"November 26, 2012",48,81,87
Neurosis,Honor Found In Decay,"October 30, 2012",44,81,87
Patti Smith,Banga,"June 5, 2012",23,81,87
Jay Farrar/Will Johnson/Anders Parker/Yim Yames,New Multitudes,"February 28, 2012",9,81,87
Sharon Van Etten,Tramp,"February 7, 2012",6,81,87
Marty Stuart & His Fabulous Superlatives,"Nashville, Vol. 1: Tear the Woodpile Down","April 24, 2012",17,81,87
Actress,R.I.P.,"April 24, 2012",17,81,87
Oh No,Ohnomite,"June 5, 2012",23,81,87
Redd Kross,Researching the Blues,"August 7, 2012",32,81,87
Nas,Life is Good,"July 17, 2012",29,81,87
Darren Hayman & the Long Parliament,The Violence,"November 5, 2012",45,81,87
Holly Herndon,Movement,"November 13, 2012",46,81,87
Menomena,Moms,"September 18, 2012",38,81,87
Godspeed You! Black Emperor,'Allelujah! Don't Bend! Ascend!,"October 16, 2012",42,81,87
Damien Jurado,Maraqopa,"February 20, 2012",8,81,87
Death Grips,The Money Store,"April 24, 2012",17,81,87
First Aid Kit,The Lion's Roar,"January 24, 2012",4,81,87
Bill Ryder-Jones,If...,"January 10, 2012",2,81,87
Black Breath,Sentenced to Life,"March 26, 2012",13,81,87
Iris DeMent,Sing the Delta,"October 2, 2012",40,81,87
Lorn,Ask the Dust,"June 26, 2012",26,81,87
Liars,WIXIW,"June 5, 2012",23,78,0
Cory Branan,Mutt,"May 22, 2012",21,78,0
Cannibal Corpse,Torture,"March 13, 2012",11,78,0
Perfume Genius,Put Your Back N 2 It,"February 21, 2012",8,78,0
The Caretaker,Patience (After Sebald),"February 14, 2012",7,78,0
Jimmy Cliff,Rebirth,"July 17, 2012",29,78,0
Future of the Left,The Plot Against Common Sense,"June 12, 2012",24,78,0
Janka Nabay,En Yay Sah,"August 7, 2012",32,78,0
Mac DeMarco,2,"October 16, 2012",42,78,0
Cate Le Bon,Cyrk,"January 17, 2012",3,78,0
The Mountain Goats,Transcendental Youth,"October 2, 2012",40,78,0
Spiritualized,Sweet Heart Sweet Light,"April 17, 2012",16,78,0
Bobby Womack,The Bravest Man in the Universe,"June 12, 2012",24,78,0
Andrew Bird,Break It Yourself,"March 6, 2012",10,78,0
The Coup,Sorry To Bother You,"October 30, 2012",44,78,0
White Fence,Hair,"April 24, 2012",17,78,0
Laurel Halo,Quarantine,"May 29, 2012",22,78,0
Paul Kelly,Spring and Fall,"November 6, 2012",45,78,0
John Talabot,Fin,"February 14, 2012",7,78,0
Chromatics,Kill For Love,"March 27, 2012",13,78,0
Gretchen Peters,Hello Cruel World,"January 31, 2012",5,78,0
DIIV,Oshin,"June 26, 2012",26,78,0
Cody ChesnuTT,Landing On A Hundred,"October 30, 2012",44,78,0
Stumbleine,Spiderwebbed,"October 30, 2012",44,78,0
Sean Price,Mic Tyson,"October 30, 2012",44,78,0
Brother Ali,Mourning in America and Dreaming in Color,"September 18, 2012",38,78,0
Lambchop,Mr. M,"February 21, 2012",8,78,0
Lower Dens,Nootropics,"May 1, 2012",18,78,0
The Soundtrack of Our Lives,Throw It to the Universe,"June 26, 2012",26,78,0
Django Django,Django Django,"January 30, 2012",5,78,0
Kelly Hogan,I Like to Keep Myself in Pain,"June 5, 2012",23,78,0
Kid Koala,12 Bit Blues,"September 18, 2012",38,78,0
Graham Parker & the Rumour,Three Chords Good,"November 20, 2012",47,78,0
Brad Mehldau Trio,Where Do You Start,"September 18, 2012",38,78,0
Quakers,Quakers,"March 26, 2012",13,78,0
Bob Mould,Silver Age,"September 4, 2012",36,78,0
The Walkmen,Heaven,"May 29, 2012",22,78,0
Ty Segall,Twins,"October 9, 2012",41,78,0
Grimes,Visions,"February 21, 2012",8,78,0
Six Organs of Admittance,Ascent,"August 21, 2012",34,78,0
Dirty Projectors,Swing Lo Magellan,"July 10, 2012",28,78,0
Neil Cowley Trio,The Face of Mount Molehill,"January 23, 2012",4,78,0
Beth Jeans Houghton,"Yours Truly, Cellophane Nose","February 28, 2012",9,78,0
Loudon Wainwright III,Older Than My Old Man Now,"April 17, 2012",16,78,0
...And You Will Know Us by the Trail of Dead,Lost Songs,"October 22, 2012",43,78,0
Georgia Anne Muldrow,Seeds,"March 26, 2012",13,78,0
The Sea and Cake,Runner,"September 17, 2012",38,78,0
Woods,Bend Beyond,"September 18, 2012",38,78,0
The xx,Coexist,"September 11, 2012",37,78,0
Aesop Rock,Skelethon,"July 10, 2012",28,78,0
Tindersticks,The Something Rain,"February 21, 2012",8,78,0
Neil Young & Crazy Horse,Psychedelic Pill,"October 30, 2012",44,78,0
Ahmed Abdullahi Gallab,Mars,"November 13, 2012",46,78,0
The Mynabirds,Generals,"June 5, 2012",23,78,0
Trembling Bells,The Marble Downs,"April 9, 2012",15,78,0
The 2 Bears,Be Strong,"January 31, 2012",5,78,0
Melody's Echo Chamber,Melody's Echo Chamber,"September 25, 2012",39,78,0
Laura Gibson,La  Grande,"January 24, 2012",4,78,0
Menahan Street Band,The Crossing,"October 30, 2012",44,78,0
Bettye LaVette,Thankful N' Thoughtful,"September 25, 2012",39,78,0
Todd Snider,Agnostic Hymns & Stoner Fables,"March 6, 2012",10,78,0
Lost in the Trees,A Church That Fits Our Needs,"March 20, 2012",12,78,0
Tift Merritt,Traveling Alone,"October 2, 2012",40,78,0
Advance Base,A  Shut-In's Prayer,"May 1, 2012",18,78,0
Traxman,The Mind of Traxman,"April 17, 2012",16,78,0
Weird Dreams,Choreography,"April 2, 2012",14,78,0
Pop. 1280,The Horror,"January 24, 2012",4,78,0
Hot Chip,In Our Heads,"June 12, 2012",24,78,0
Jeremiah Jae,Raw Money Raps,"July 24, 2012",30,78,0
Bahamas,Barchords,"February 7, 2012",6,78,0
Sera Cahoone,Deer Creek Canyon,"September 24, 2012",39,78,0
Rangda,Formerly Extinct,"September 18, 2012",38,78,0
Ahmad Jamal,Blue Moon: The New York Session,"February 6, 2012",6,78,0
Oren Ambarchi,Sagittarian Domain,"August 28, 2012",35,78,0
Karriem Riggins,Alone Together,"October 22, 2012",43,78,0
Shovels & Rope,O' Be Joyful,"July 31, 2012",31,78,0
Antibalas,Antibalas,"August 7, 2012",32,78,0
Rudi Zygadlo,Tragicomedies,"September 18, 2012",38,78,0
Deerhoof,Breakup Song,"September 4, 2012",36,78,0
Bat for Lashes,The  Haunted Man,"October 22, 2012",43,78,0
Xiu Xiu,Always,"March 6, 2012",10,78,0
Matthew Dear,Beams,"August 28, 2012",35,78,0
Dirty Three,Toward the Low Sun,"February 28, 2012",9,78,0
Taken by Trees,Other Worlds,"October 2, 2012",40,78,0
Bruce Springsteen,Wrecking Ball,"March 6, 2012",10,78,0
Dark Dark Dark,Who Needs Who,"October 2, 2012",40,78,0
Cat Power,Sun,"September 4, 2012",36,78,0
Preservation Hall Jazz Band,St. Peter & 57th St. [Live],"September 25, 2012",39,78,0
Jason Urick,I Love You,"January 24, 2012",4,78,0
Big K.R.I.T.,Live from the Underground,"June 5, 2012",23,78,0
Moonface,Heartbreaking Bravery,"April 17, 2012",16,78,0
Mirel Wagner,Mirel Wagner,"March 27, 2012",13,78,0
Titus Andronicus,Local Business,"October 22, 2012",43,78,0
Delicate Steve,Positive Force,"July 10, 2012",28,78,0
Every Time I Die,Ex Lives,"March 6, 2012",10,78,0
PS I Love You,Death Dreams,"May 8, 2012",19,78,0
Lightships,Electric Cables,"April 17, 2012",16,78,0
Samuel Yirga,Guzo,"September 25, 2012",39,76,83
Evan Caminiti,Dreamless Sleep,"August 21, 2012",34,76,83
Eleni Mandell,I Can See the Future,"July 10, 2012",28,76,83
The Victor Herrero Band,Perlas,"May 15, 2012",20,76,83
Oren Ambarchi,Audience of One,"January 31, 2012",5,76,83
Fang Island,Major,"July 24, 2012",30,76,83
Ravi Coltrane,Spirit Fiction,"June 19, 2012",25,76,83
The Black Swans,Occasion for Song,"July 31, 2012",31,76,83
ScHoolboy Q,Habits & Contradictions,"January 14, 2012",2,76,83
Mirrorring,Foreign Body,"March 13, 2012",11,76,83
Here We Go Magic,A Different Ship,"May 8, 2012",19,76,83
The Amazing,Gentle Stream,"October 22, 2012",43,76,83
New Build,Yesterday Was Lived and Lost,"April 17, 2012",16,76,83
Alexander Tucker,Third Mouth,"April 10, 2012",15,76,83
Serengeti,C.A.R.,"June 26, 2012",26,76,83
Jesca Hoop,The House That Jack Built,"June 26, 2012",26,76,83
Beach House,Bloom,"May 15, 2012",20,76,83
Graveyard,Lights Out,"November 6, 2012",45,76,83
Corin Tucker Band,Kill My Blues,"September 18, 2012",38,76,83
Scott Walker,Bish Bosch,"December 4, 2012",49,76,83
Meshuggah,Koloss,"March 27, 2012",13,76,83
Hanne Hukkelberg,Featherbrain,"March 6, 2012",10,76,83
Divine Fits,A Thing Called Divine Fits,"August 28, 2012",35,76,83
Dave Matthews Band,Away from the World,"September 11, 2012",37,76,83
The Expressions,Faithful Man,"March 13, 2012",11,76,83
Homeboy Sandman,First of a Living Breed,"September 18, 2012",38,76,83
Ramona Falls,Prophet,"May 1, 2012",18,76,83
The Congos,"Frkwys, Vol. 9: Icon Give Thank","April 17, 2012",16,76,83
Vessel,Order of Noise,"September 24, 2012",39,76,83
Lone,Galaxy Garden,"May 1, 2012",18,76,83
UFOmammut,Oro: Opus Primum,"April 9, 2012",15,76,83
Windy & Carl,We Will Always Be,"February 14, 2012",7,76,83
Rufus Wainwright,Out of the Game,"May 1, 2012",18,76,83
RZA,The Man with the Iron Fists [OST],"October 23, 2012",43,76,83
Sleigh Bells,Reign of Terror,"February 21, 2012",8,76,83
Ry Cooder,Election Special,"August 21, 2012",34,76,83
Wymond Miles,Under the Pale Moon,"June 12, 2012",24,76,83
David Byrne & St. Vincent,Love This Giant,"September 11, 2012",37,76,83
Luke Roberts,The Iron Gates at Throop and Newport,"March 19, 2012",12,76,83
The Thing,The Cherry Thing,"June 19, 2012",25,76,83
Patterson Hood,Heat Lightning Rumbles in the Distance,"September 11, 2012",37,76,83
Paul Weller,Sonik Kicks,"March 27, 2012",13,76,83
TOY,TOY,"September 25, 2012",39,76,83
Field Music,Plumb,"February 21, 2012",8,76,83
Mark Eitzel,Don't Be a Stranger,"October 2, 2012",40,76,83
Whitechapel,Whitechapel,"June 19, 2012",25,76,83
The Noisettes,Contact,"August 27, 2012",35,76,83
Choir of Young Believers,Rhine Gold,"April 10, 2012",15,76,83
Circa Survive,Violent Waves,"August 28, 2012",35,76,83
Pond,"Beard, Wives, Denim","March 6, 2012",10,76,83
Gallows,Gallows,"September 18, 2012",38,76,83
Felix,Oh Holy Molar,"April 23, 2012",17,76,83
Pangaea,Release,"October 29, 2012",44,76,83
Michael Mayer,Mantasy,"October 23, 2012",43,76,83
Taylor Swift,Red,"October 22, 2012",43,76,83
Richard Hawley,Standing at the Sky's Edge,"August 28, 2012",35,76,83
Nedry,In a Dim Light,"March 20, 2012",12,76,83
Punch Brothers,Who's Feeling Young Now?,"February 14, 2012",7,76,83
Maria Minerva,Will Happiness Find Me?,"September 4, 2012",36,76,83
Poliça,Give You the Ghost,"February 14, 2012",7,76,83
Bombay Bicycle Club,A  Different Kind of Fix,"January 17, 2012",3,76,83
How to Dress Well,Total Loss,"October 2, 2012",40,76,83
The Decemberists,We All Raise Our Voices to the Air: Live Songs 04.11.08,"March 13, 2012",11,76,83
P!nk,The  Truth About Love,"September 18, 2012",38,76,83
Bowerbirds,The Clearing,"March 6, 2012",10,76,83
Jens Lekman,I Know What Love Isn't,"September 4, 2012",36,76,83
Chairlift,Something,"January 24, 2012",4,76,83
Purity Ring,Shrines,"July 24, 2012",30,76,83
Diana Krall,Glad Rag Doll,"October 2, 2012",40,76,83
Twin Shadow,Confess,"July 10, 2012",28,76,83
Errors,Have Some Faith in Magic,"January 31, 2012",5,76,83
Lavender Diamond,Incorruptible Heart,"September 25, 2012",39,76,83
Royal Thunder,CVI,"May 22, 2012",21,76,83
Ruthie Foster,Let It Burn,"January 31, 2012",5,76,83
P.O.S,We Don't Even Live Here,"October 22, 2012",43,76,83
Danny!,Payback,"September 25, 2012",39,76,83
Guided by Voices,Class Clown Spots a UFO,"June 12, 2012",24,76,83
Fresh & Onlys,Long Slow Dance,"September 4, 2012",36,76,83
Mission of Burma,Unsound,"July 10, 2012",28,76,83
Graham Coxon,A+E,"April 10, 2012",15,76,83
Gangrene,Vodka & Ayahuasca,"January 24, 2012",4,76,83
Crystal Castles,(III),"November 13, 2012",46,76,83
The Cult,Choice of Weapon,"May 22, 2012",21,76,83
Micachu & the Shapes,Never,"July 24, 2012",30,76,83
Wanda Jackson,Unfinished Business,"October 9, 2012",41,76,83
Bobby Conn,Macaroni,"May 1, 2012",18,76,83
Yukon Blonde,Tiger Talk,"March 20, 2012",12,76,83
The Unthanks,"The Songs of Robert Wyatt and Antony & The Johnsons: Live from The Union Chapel, London (Diversions Vol.1)","February 7, 2012",6,76,83
Peaking Lights,Lucifer,"June 19, 2012",25,76,83
Heartless Bastards,Arrow,"February 14, 2012",7,76,83
The Twilight Sad,No One Can Ever Know,"February 7, 2012",6,76,83
Shearwater,Animal Joy,"February 14, 2012",7,76,83
Alabama Shakes,Boys & Girls,"April 10, 2012",15,76,83
Beth Orton,Sugaring Season,"October 2, 2012",40,76,83
Yann Tiersen,Skyline,"April 17, 2012",16,76,83
Alejandro Escovedo,Big Station,"June 5, 2012",23,74,85
Daphni,Jiaolong,"October 16, 2012",42,74,85
Peter Broderick,http://www.itstartshear.com,"February 21, 2012",8,74,85
Imbogodom,And They Turned Not When They Went,"January 23, 2012",4,74,85
Tracey Thorn,Tinsel And Lights,"October 30, 2012",44,74,85
Passion Pit,Gossamer,"July 24, 2012",30,74,85
Zammuto,Zammuto,"April 3, 2012",14,74,85
Belbury Poly,The Belbury Tales,"February 24, 2012",8,74,85
Martha Wainwright,Come Home To Mama,"October 16, 2012",42,74,85
Cult of Youth,Love Will Prevail,"September 4, 2012",36,74,85
Josephine Foster,Blood Rushing,"September 18, 2012",38,74,85
Gold Motel,Gold Motel,"July 3, 2012",27,74,85
D'Eon,LP,"June 5, 2012",23,74,85
Echo Lake,Wild Peace,"June 26, 2012",26,74,85
Blondes,Blondes,"February 7, 2012",6,74,85
Pat Metheny,Unity Band,"June 12, 2012",24,74,85
The Alchemist,Russian Roulette,"July 17, 2012",29,74,85
Calexico,Algiers,"September 11, 2012",37,74,85
Idjut Boys,Cellar Door,"July 24, 2012",30,74,85
Grasscut,Unearth,"July 16, 2012",29,74,85
Dr. Dog,Be the Void,"February 7, 2012",6,74,85
Mala,Mala in Cuba,"September 11, 2012",37,74,85
Ombre,Believe You Me,"August 21, 2012",34,74,85
Dusted,Total Dust,"July 10, 2012",28,74,85
James Yorkston,I Was a Cat from a Book,"August 13, 2012",33,74,85
Killing Joke,MMXII,"April 2, 2012",14,74,85
Ital,Hive Mind,"February 13, 2012",7,74,85
Animal Collective,Centipede Hz,"September 4, 2012",36,74,85
Holy Other,Held,"August 27, 2012",35,74,85
Andre Williams & The Sadies,Night & Day,"May 15, 2012",20,74,85
Royal Headache,Royal Headache,"May 8, 2012",19,74,85
Brian Eno,Lux,"November 13, 2012",46,74,85
Lazer Sword,Memory,"May 8, 2012",19,74,85
Dinosaur Jr.,I Bet on Sky,"September 18, 2012",38,74,85
Cadence Weapon,Hope in Dirt City,"May 29, 2012",22,74,85
Mono,For My Parents,"September 4, 2012",36,74,85
Mark Lanegan,Blues Funeral,"February 7, 2012",6,74,85
Spoek Mathambo,Father Creeper,"March 13, 2012",11,74,85
Frankie Rose,Interstellar,"February 21, 2012",8,74,85
THEESatisfaction,awE naturalE,"March 27, 2012",13,74,85
Simian Ghost,Youth,"March 5, 2012",10,74,85
Laetitia Sadier,Silencio,"July 24, 2012",30,74,85
Lianne La Havas,Is Your Love Big Enough?,"August 7, 2012",32,74,85
Margot & the Nuclear So and So's,"Rot Gut, Domestic","March 20, 2012",12,74,85
Unsane,Wreck,"March 27, 2012",13,74,85
Jozef Van Wissem,The Mystery of Heaven,"November 13, 2012",46,74,85
Hospitality,Hospitality,"January 31, 2012",5,74,85
U.S. Girls,Gem,"October 23, 2012",43,74,85
White Rabbits,Milk Famous,"March 6, 2012",10,74,85
King Tuff,King Tuff,"May 28, 2012",22,74,85
Sinéad O'Connor,How About I Be Me (And You Be You)?,"February 21, 2012",8,74,85
Melanie Fiona,The MF Life,"March 20, 2012",12,74,85
Enter Shikari,A Flash Flood of Colour,"January 17, 2012",3,74,85
M. Ward,A Wasteland Companion,"April 10, 2012",15,74,85
The Jon Spencer Blues Explosion,Meat + Bone,"September 18, 2012",38,74,85
Bry Webb,Provider,"October 2, 2012",40,74,85
Little Feat,Rooster Rag,"June 26, 2012",26,74,85
Lindstrøm,Smalhans,"November 5, 2012",45,74,85
The Very Best,MTMTMK,"July 17, 2012",29,74,85
Murder by Death,"Bitter Drink, Bitter Moon","September 25, 2012",39,74,85
Lukid,Lonely At the Top,"October 30, 2012",44,74,85
Scuba,Personality,"March 6, 2012",10,74,85
OFF!,OFF!,"May 8, 2012",19,74,85
Ebo Taylor,Appia Kwa Bridge,"April 17, 2012",16,74,85
Usher,Looking 4 Myself,"June 12, 2012",24,74,85
Ane Brun,It All Starts with One,"May 1, 2012",18,74,85
Totally Enormous Extinct Dinosaurs,Trouble,"June 12, 2012",24,74,85
Wild Nothing,Nocturne,"August 28, 2012",35,74,85
Shed,The Killer,"August 14, 2012",33,74,85
Evans the Death,Evans the Death,"May 1, 2012",18,74,85
Cancer Bats,Dead Set on Living,"April 24, 2012",17,74,85
Exitmusic,Passage,"May 22, 2012",21,74,85
Young Smoke,Space Zone,"October 2, 2012",40,74,85
A Place to Bury Strangers,Onwards to the Wall [EP],"February 7, 2012",6,74,85
Lionel Richie,Tuskegee,"March 27, 2012",13,74,85
Jonny Greenwood,The  Master [Original Motion Picture Soundtrack],"September 11, 2012",37,74,85
The Heavy,The  Glorious Dead,"August 21, 2012",34,74,85
Santigold,Master of My Make-Believe,"May 1, 2012",18,74,85
Lacuna Coil,Dark Adrenaline,"January 24, 2012",4,74,85
Aluna George,You Know You Like It [EP],"May 15, 2012",20,74,85
Ryat,Totem,"June 12, 2012",24,74,85
John Foxx and the Maths,The Shape of Things,"March 20, 2012",12,74,85
Ariel Pink's Haunted Graffiti,Mature Themes,"August 21, 2012",34,74,85
Orbital,Wonky,"April 3, 2012",14,74,85
Kindness,"World, You Need a Change of Mind","May 8, 2012",19,74,85
Lotus Plaza,Spooky Action at a Distance,"April 2, 2012",14,74,85
Two Wounded Birds,Two Wounded Birds,"June 26, 2012",26,74,85
Napalm Death,Utilitarian,"February 28, 2012",9,74,85
Catherine Irwin,Little Heater,"September 18, 2012",38,74,85
Mouse on Mars,Parastrophics,"February 28, 2012",9,74,85
La Sera,Sees the Light,"March 27, 2012",13,74,85
Bonnie Raitt,Slipstream,"April 10, 2012",15,74,85
Rhett Miller,The Dreamer,"June 5, 2012",23,74,85
Sigur Rós,Valtari,"May 29, 2012",22,74,85
James Blackshaw,"Love Is the Plan, The Plan Is Death","April 24, 2012",17,74,85
Andrew Bird,Hands of Glory,"October 30, 2012",44,74,85
Young Guns,Bones,"February 6, 2012",6,74,85
A.C. Newman,Shut Down The Streets,"October 9, 2012",41,74,85
Rush,Clockwork Angels,"June 12, 2012",24,74,85
Lee Ranaldo,Between the Times and the Tides,"March 20, 2012",12,72,0
Mariee Sioux,Gift for the End,"April 17, 2012",16,72,0
Sharks,No Gods,"March 20, 2012",12,72,0
Iamamiwhoami,Kin,"November 6, 2012",45,72,0
Amadou & Mariam,Folila,"April 10, 2012",15,72,0
Between the Buried and Me,The Parallax II: Future Sequence,"October 9, 2012",41,72,0
Willy Mason,Carry On,"December 3, 2012",49,72,0
The Futureheads,Rant,"April 2, 2012",14,72,0
Ben Salisbury,Drokk: Music Inspired by Mega-City One,"May 1, 2012",18,72,0
Family Band,Grace & Lies,"July 24, 2012",30,72,0
Aukso Orchestra,Krzysztof Penderecki: Threnody for the Victims of Hiroshima; Polymorphia; Jonny Greenwood: Popcorn Superhet Receiver; 48 Responses to Polymorphia,"March 13, 2012",11,72,0
Dustin Wong,"Dreams Say, View, Create, Shadow Leads","February 21, 2012",8,72,0
Robert Glasper Experiment,Black Radio,"February 28, 2012",9,72,0
Ital Tek,Nebula Dance,"October 30, 2012",44,72,0
Esperanza Spalding,Radio Music Society,"March 20, 2012",12,72,0
Kurt Elling,1619 Broadway: The Brill Building Project,"September 25, 2012",39,72,0
Hot Water Music,Exister,"May 15, 2012",20,72,0
"Gary Clark, Jr.",Blak and Blu,"October 22, 2012",43,72,0
Coheed and Cambria,The Afterman: Ascension,"October 9, 2012",41,72,0
Macklemore,The  Heist,"October 9, 2012",41,72,0
JJ Doom,Keys to the Kuffs,"August 21, 2012",34,72,0
Nude Beach,II,"August 14, 2012",33,72,0
CFCF,Exercises [EP],"April 24, 2012",17,72,0
Guided by Voices,Let's Go Eat the Factory,"January 17, 2012",3,72,0
Mux Mool,Planet High School,"February 6, 2012",6,72,0
Efterklang,Piramida,"September 25, 2012",39,72,0
Sun Airway,Soft Fall,"October 2, 2012",40,72,0
Elton John vs Pnau,Good Morning to the Night,"July 17, 2012",29,72,0
The Invisible,Rispah,"June 12, 2012",24,72,0
Violens,True,"May 15, 2012",20,72,0
Wiley,Evolve or Be Extinct,"January 19, 2012",3,72,0
Porcelain Raft,Strange Weekend,"January 24, 2012",4,72,0
Thee Oh Sees,Putrifiers II,"September 11, 2012",37,72,0
The Brian Jonestown Massacre,Aufheben,"May 1, 2012",18,72,0
Curren$y,The Stoned Immaculate,"June 5, 2012",23,72,0
Distal,Civilization,"April 30, 2012",18,72,0
Buckshot,The Solution,"November 13, 2012",46,72,0
Chris Cohen,Overgrown Path,"September 25, 2012",39,72,0
The dB's,Falling Off the Sky,"June 12, 2012",24,72,0
ZZ Top,La Futura,"September 11, 2012",37,72,0
Chilly Gonzales,Solo Piano II,"August 28, 2012",35,72,0
Fixers,We'll Be the Moon,"May 21, 2012",21,72,0
R. Kelly,Write Me Back,"June 26, 2012",26,72,0
The Raveonettes,Observator,"September 11, 2012",37,72,0
Regina Spektor,What We Saw from the Cheap Seats,"May 29, 2012",22,72,0
Fashawn,This Generation,"September 25, 2012",39,72,0
Various Artists,"The Minimal Wave Tapes, Vol. 2","February 28, 2012",9,72,0
Guided by Voices,The Bears for Lunch,"November 13, 2012",46,72,0
Beachwood Sparks,The Tarnished Gold,"June 26, 2012",26,72,0
Architects,Daybreaker,"June 5, 2012",23,72,0
Allah-Las,Allah-Las,"September 17, 2012",38,72,0
Aimee Mann,Charmer,"September 18, 2012",38,72,0
Tomas Barfod,Salton Sea,"May 22, 2012",21,72,0
Sophia Knapp,Into the Waves,"February 27, 2012",9,72,0
