artist,album,date,week_num,meta_score,user_score
BJ the Chicago Kid,In My Mind,"February 19, 2016",7,82,76
Karl Blau,Introducing Karl Blau,"May 13, 2016",19,82,76
Anna Meredith,Varmints,"March 4, 2016",9,82,76
Little Simz,Stillness In Wonderland,"December 16, 2016",50,82,76
Helen Money,Become Zero,"September 16, 2016",37,82,76
Moodymann,DJ-Kicks,"February 19, 2016",7,82,76
Lambchop,FLOTUS,"November 4, 2016",44,82,76
Bob Mould,Patch the Sky,"March 25, 2016",12,82,76
Skepta,Konnichiwa,"May 6, 2016",18,82,76
Colin Stetson,Sorrow: Reimagining of Gorecki's 3rd Symphony,"April 8, 2016",14,82,76
Andy Shauf,The Party,"May 20, 2016",20,82,76
Whitney,Light Upon the Lake,"June 3, 2016",22,82,76
Kyle Dixon,"Stranger Things, Vol. 1 [Original Television Series Soundtrack]","August 12, 2016",32,82,76
King Gizzard & the Lizard Wizard,Nonagon Infinity,"April 29, 2016",17,82,76
Neko Case,case/lang/veirs,"June 17, 2016",24,82,76
YG,Still Brazy,"June 17, 2016",24,82,76
The Avalanches,Wildflower,"July 8, 2016",27,82,76
Damien Jurado,Visions of Us on the Land,"March 18, 2016",11,82,76
Lucinda Williams,The  Ghosts of Highway 20,"February 5, 2016",5,82,76
Freakwater,Scheherazade,"February 5, 2016",5,82,76
Emma Pollock,In Search of Harperfield,"February 26, 2016",8,82,76
Steve Gunn,Eyes on the Lines,"June 3, 2016",22,82,76
Adrian Younge,Something About April II,"January 22, 2016",3,82,76
Grant-Lee Philips,The Narrows,"March 18, 2016",11,82,76
Anohni,Hopelessness,"May 6, 2016",18,82,76
School of Seven Bells,SVIIB,"February 26, 2016",8,82,76
Greys,Outer Heaven,"April 22, 2016",16,82,76
King,We Are King,"February 5, 2016",5,82,76
Oren Ambarchi,Hubris,"October 28, 2016",43,82,76
Wadada Leo Smith,America's National Parks,"October 14, 2016",41,82,76
Flock of Dimes,"If You See Me, Say Yes","September 23, 2016",38,82,76
Nathan Bowles,Whole & Cloven,"September 2, 2016",35,82,76
The Rolling Stones,Blue and Lonesome,"December 2, 2016",48,82,76
Daniel Bachman,Daniel Bachman,"November 11, 2016",45,82,76
Future of the Left,The Peace & Truce of Future of the Left,"April 8, 2016",14,82,76
The Body,No One Deserves Happiness,"March 18, 2016",11,82,76
Blood Orange,Freetown Sound,"June 28, 2016",26,82,76
The Frightnrs,Nothing More to Say,"September 2, 2016",35,82,76
Tim Hecker,Love Streams,"April 8, 2016",14,82,76
Tindersticks,The Waiting Room,"January 22, 2016",3,82,76
Jessy Lanza,Oh No,"May 13, 2016",19,82,76
Hamilton Leithauser,I Had a Dream That You Were Mine,"September 23, 2016",38,82,76
nao,For All We Know,"July 29, 2016",30,82,76
Architects,All Our Gods Have Abandoned Us,"May 27, 2016",21,82,76
Agnes Obel,Citizen of Glass,"October 21, 2016",42,82,76
Andy Stott,Too Many Voices,"April 22, 2016",16,82,76
Alejandro Escovedo,Burn Something Beautiful,"October 28, 2016",43,82,76
Hi:Emotions,NOTU_URONLINEU,"October 14, 2016",41,82,76
Kaitlyn Aurelia Smith,Ears,"April 1, 2016",13,82,76
Romare,"Love Songs, Pt. 2","November 11, 2016",45,82,76
Xylouris White,Black Peak,"October 7, 2016",40,82,76
Shearwater,Jet Plane And Oxbow,"January 22, 2016",3,82,76
Shirley Collins,Lodestar,"November 4, 2016",44,82,76
The Radio Dept.,Running out of Love,"October 21, 2016",42,82,76
Parquet Courts,Human Performance,"April 8, 2016",14,79,0
Cat's Eyes,Treasure House,"June 3, 2016",22,79,0
Courtney Marie Andrews,Honest Life,"August 19, 2016",33,79,0
Roly Porter,Third Law,"January 22, 2016",3,79,0
Laura Mvula,The Dreaming Room,"June 17, 2016",24,79,0
"Bonnie ""Prince"" Billy",Epic Jammers and Fortunate Little Ditties,"March 18, 2016",11,79,0
Savages,Adore Life,"January 22, 2016",3,79,0
Shovels & Rope,Little Seeds,"October 7, 2016",40,79,0
Ed Harcourt,Furnaces,"August 19, 2016",33,79,0
Vijay Iyer,A Cosmic Rhythm with Each Stroke,"March 25, 2016",12,79,0
Lydia Loveless,Real,"August 19, 2016",33,79,0
Bonnie Raitt,Dig in Deep,"February 26, 2016",8,79,0
Weyes Blood,Front Row Seat to Earth,"October 21, 2016",42,79,0
The Goon Sax,Up to Anything,"March 18, 2016",11,79,0
The James Hunter Six,Hold On!,"February 5, 2016",5,79,0
PUP,The  Dream Is Over,"May 27, 2016",21,79,0
Eluvium,False Readings On,"September 2, 2016",35,79,0
C Duncan,The Midnight Sun,"October 14, 2016",41,79,0
Modern Baseball,Holy Ghost,"May 13, 2016",19,79,0
ScHoolboy Q,Blank Face LP,"July 8, 2016",27,79,0
Miranda Lambert,The Weight of These Wings,"November 18, 2016",46,79,0
Kero Kero Bonito,Bonito Generation,"October 21, 2016",42,79,0
Eric Bachmann,Eric Bachmann,"March 25, 2016",12,79,0
S U R V I V E,RR7349,"September 30, 2016",39,79,0
Gregory Porter,Take Me to the Alley,"May 6, 2016",18,79,0
Steve Hauschildt,Strands,"October 28, 2016",43,79,0
Motion Graphics,Motion Graphics,"August 26, 2016",34,79,0
Kaytranada,99.9%,"May 6, 2016",18,79,0
The Range,Potential,"March 25, 2016",12,79,0
Steve Mason,Meet the Humans,"February 26, 2016",8,79,0
Russian Circles,Guidance,"August 5, 2016",31,79,0
Bombino,Azel,"April 1, 2016",13,79,0
Kevin Gates,Islah,"January 29, 2016",4,79,0
Hiss Golden Messenger,Heart like a Levee,"October 7, 2016",40,79,0
Cass McCombs,Mangy Love,"August 26, 2016",34,79,0
William Tyler,Modern Country,"June 3, 2016",22,79,0
Underworld,"Barbara Barbara, We Face a Shining Future","March 18, 2016",11,79,0
Opeth,Sorceress,"September 30, 2016",39,79,0
Cory Hanson,The Unborn Capitalist From Limbo,"November 11, 2016",45,79,0
Julia Jacklin,Don't Let the Kids Win,"October 7, 2016",40,79,0
The Handsome Family,Unseen,"September 16, 2016",37,79,0
Twin Atlantic,GLA,"September 9, 2016",36,79,0
Thalia Zedek,Eve,"August 19, 2016",33,79,0
65daysofstatic,No Man's Sky: Music for an Infinite Universe [Original Video Game Soundtrack],"August 5, 2016",31,79,0
Deftones,Gore,"April 8, 2016",14,79,0
The Coral,Distance Inbetween,"March 4, 2016",9,79,0
Swans,The Glowing Man,"June 17, 2016",24,79,0
Richmond Fontaine,You Can't Go Back if There's Nothing To Go Back To,"March 18, 2016",11,79,0
Thee Oh Sees,A  Weird Exits,"August 12, 2016",32,79,0
Eleanor Friedberger,New View,"January 22, 2016",3,79,0
Explosions in the Sky,The  Wilderness,"April 1, 2016",13,79,0
Teleman,Brilliant Sanity,"April 8, 2016",14,79,0
Niki and the Dove,Everybody's Heart Is Broken Now,"April 22, 2016",16,79,0
Tanya Tagaq,Retribution,"October 21, 2016",42,79,0
El Perro del Mar,KoKoro,"September 16, 2016",37,79,0
Jameszoo,Fool,"May 13, 2016",19,79,0
Kristin Hersh,Wyatt at the Coyote Palace,"November 11, 2016",45,79,0
Heron Oblivion,Heron Oblivion,"March 4, 2016",9,79,0
Death Grips,Bottomless Pit,"May 6, 2016",18,79,0
Junior Boys,Big Black Coat,"February 5, 2016",5,79,0
Charles Bradley,Changes,"April 1, 2016",13,79,0
D.D. Dumbo,Utopia Defeated,"October 14, 2016",41,79,0
Swet Shop Boys,Cashmere,"October 14, 2016",41,79,0
Ray LaMontagne,Ouroboros,"March 4, 2016",9,79,0
Beach Slang,A Loud Bash of Teenage Feelings,"September 23, 2016",38,79,0
Scott Walker,The Childhood of a Leader [OST],"August 19, 2016",33,79,0
Butch Walker,Stay Gold,"August 26, 2016",34,79,0
Hieroglyphic Being,The Disco's of Imhotep,"August 5, 2016",31,79,0
Isaiah Rashad,The Sun's Tirade,"September 2, 2016",35,79,0
Flatbush Zombies,3001: A Laced Odyssey,"March 11, 2016",10,79,0
AURORA,All My Demons Greeting Me as a Friend,"March 11, 2016",10,79,0
Harvey Mandel,Snake Pit,"November 18, 2016",46,79,0
Ian Hunter,Fingers Crossed,"September 16, 2016",37,79,0
Cymbals Eat Guitars,Pretty Years,"September 16, 2016",37,79,0
Waco Brothers,Going Down in History,"February 26, 2016",8,79,0
Suede,Night Thoughts,"January 22, 2016",3,79,0
Dinosaur Jr.,Give a Glimpse of What Yer Not,"August 5, 2016",31,79,0
Amber Arcades,Fading Lines,"June 3, 2016",22,79,0
NxWorries,Yes Lawd!,"October 21, 2016",42,79,0
Syd Arthur,Apricity,"October 21, 2016",42,79,0
Lisa Hannigan,At Swim,"August 19, 2016",33,79,0
Thao & the Get Down Stay Down,A Man Alive,"March 4, 2016",9,79,0
Black Tusk,Pillars of Ash,"January 29, 2016",4,79,0
Ryley Walker,Golden Sings That Have Been Sung,"August 19, 2016",33,79,0
D.R.A.M.,Big Baby D.R.A.M.,"October 21, 2016",42,79,0
Ben Watt,Fever Dream,"April 8, 2016",14,79,0
Jay Daniel,Broken Knowz,"November 25, 2016",47,79,0
Glenn Jones,Fleeting,"March 18, 2016",11,79,0
Forma,Physicalist,"September 23, 2016",38,79,0
patten,Psi,"September 16, 2016",37,79,0
Brian Eno,The Ship,"April 29, 2016",17,79,0
Deerhoof,The Magic,"June 24, 2016",25,79,0
Shura,Nothing's Real,"July 8, 2016",27,79,0
Brood Ma,Daze,"February 19, 2016",7,79,0
Martha,Blisters in the Pit of My Heart,"July 1, 2016",26,79,0
PJ Harvey,The Hope Six Demolition Project,"April 15, 2016",15,79,0
Laura Gibson,Empire Builder,"April 1, 2016",13,79,0
Joyce Manor,Cody,"October 7, 2016",40,79,0
Into It. Over It.,Standards,"March 11, 2016",10,79,0
King Creosote,Astronaut Meets Appleman,"September 2, 2016",35,79,0
Iggy Pop,Post Pop Depression,"March 18, 2016",11,77,0
Wilco,Schmilco,"September 9, 2016",36,77,0
Ash Koosha,I AKA I,"April 15, 2016",15,77,0
Sam Beam,Love Letter for Fire,"April 15, 2016",15,77,0
Meilyr Jones,2013,"March 18, 2016",11,77,0
Gold Panda,Good Luck and Do Your Best,"May 27, 2016",21,77,0
Lucy Dacus,No Burden,"April 1, 2016",13,77,0
Teenage Fanclub,Here,"September 9, 2016",36,77,0
Clark,The Last Panthers,"March 18, 2016",11,77,0
Against Me!,Shape Shift with Me,"September 16, 2016",37,77,0
Owen,The King of Whys,"July 29, 2016",30,77,0
Woods,City Sun Eater in the River of Light,"April 8, 2016",14,77,0
Thug Entrancer,Arcology,"March 4, 2016",9,77,0
Big Thief,Masterpiece,"May 27, 2016",21,77,0
The Monkees,Good Times!,"May 27, 2016",21,77,0
Mick Jenkins,The Healing Component,"September 23, 2016",38,77,0
Mothers,When You Walk a Long Distance You Are Tired,"February 26, 2016",8,77,0
Yak,Alas Salvation,"May 13, 2016",19,77,0
White Lung,Paradise,"May 6, 2016",18,77,0
Kaitlyn Aurelia Smith,"Frkwys, Vol. 13: Sunergy","September 16, 2016",37,77,0
Wussy,Forever Sounds,"March 4, 2016",9,77,0
Open Mike Eagle,Hella Personal Film Festival,"March 25, 2016",12,77,0
Hope Sandoval & the Warm Inventions,Until the Hunter,"November 4, 2016",44,77,0
Nicolas Jaar,Sirens,"September 30, 2016",39,77,0
Preoccupations,Preoccupations,"September 16, 2016",37,77,0
Field Music,Commontime,"February 5, 2016",5,77,0
La Femme,Mystère,"September 2, 2016",35,77,0
Max Graef,The Yard Work Simulator,"May 27, 2016",21,77,0
Carla dal Forno,You Know What It's Like,"October 28, 2016",43,77,0
Mark Pritchard,Under the Sun,"May 13, 2016",19,77,0
Sad13,Slugger,"November 11, 2016",45,77,0
LUH,Spiritual Songs For Lovers To Sing,"May 6, 2016",18,77,0
Gojira,Magma,"June 17, 2016",24,77,0
Kyle Craft,Dolls Of Highland,"April 29, 2016",17,77,0
Jóhann Jóhannsson,Orphée,"September 16, 2016",37,77,0
Elliott Smith,Heaven Adores You [Original Motion Picture Soundtrack],"February 5, 2016",5,77,0
The Orb,"COW / Chill Out, World!","October 14, 2016",41,77,0
Let's Eat Grandma,"I, Gemini","June 17, 2016",24,77,0
Tegan and Sara,Love You To Death,"June 3, 2016",22,77,0
Rokia Traoré,Né So,"February 12, 2016",6,77,0
Saul Williams,MartyrLoserKing,"January 29, 2016",4,77,0
Holy Fuck,Congrats,"May 27, 2016",21,77,0
Devin Townsend Project,Transcendence,"September 9, 2016",36,77,0
Okkervil River,Away,"September 9, 2016",36,77,0
Aoife O'Donovan,In the Magic Hour,"January 22, 2016",3,77,0
Jim James,Eternally Even,"November 4, 2016",44,77,0
The Field,The  Follower,"April 1, 2016",13,77,0
Cross Record,Wabi Sabi,"January 29, 2016",4,77,0
Wild Beasts,Boy King,"August 5, 2016",31,77,0
MONEY,Suicide Songs,"January 29, 2016",4,77,0
Katie Gately,Color,"October 14, 2016",41,77,0
Marching Church,Telling It Like It Is,"October 28, 2016",43,77,0
Bob Weir,Blue Mountain,"September 30, 2016",39,77,0
LVL UP,Return to Love,"September 23, 2016",38,77,0
Wire,Nocturnal Koreans,"April 22, 2016",16,77,0
Mudcrutch,2,"May 20, 2016",20,77,0
The Julie Ruin,Hit Reset,"July 8, 2016",27,77,0
Wolf People,Ruins,"November 11, 2016",45,77,0
Van der Graaf Generator,Do Not Disturb,"September 30, 2016",39,77,0
Jamie T,Trick,"September 2, 2016",35,77,0
Nonkeen,Oddments of the Gamble,"August 5, 2016",31,77,0
Nicolas Godin,Contrepoint,"April 22, 2016",16,77,0
Robert Pollard,Of Course You Are,"March 4, 2016",9,77,0
Turin Brakes,Lost Property,"January 29, 2016",4,77,0
Yorkston,Everything Sacred,"January 15, 2016",2,77,0
Brian Fallon,Painkillers,"March 11, 2016",10,77,0
Wye Oak,Tween,"August 5, 2016",31,77,0
James Blake,The Colour In Anything,"May 5, 2016",18,77,0
Jackmaster,DJ-Kicks,"July 8, 2016",27,77,0
Thrice,To Be Everywhere Is to Be Nowhere,"May 27, 2016",21,77,0
American Football,American Football (LP2),"October 21, 2016",42,77,0
Bat for Lashes,The Bride,"July 1, 2016",26,77,0
Raime,Tooth,"June 24, 2016",25,77,0
Devendra Banhart,Ape In Pink Marble,"September 23, 2016",38,77,0
"Eli ""Paperboy"" Reed",My Way Home,"June 10, 2016",23,77,0
American Wrestlers,Goodbye Terrible Youth,"November 4, 2016",44,77,0
Mount Moriah,How to Dance,"February 26, 2016",8,77,0
NOFX,First Ditch Effort,"October 7, 2016",40,77,0
Robert Glasper Experiment,ArtScience,"September 16, 2016",37,77,0
Frankie Cosmos,Next Thing,"April 1, 2016",13,77,0
Buddy Miller & Friends,Cayamo Sessions at Sea,"January 29, 2016",4,77,0
Róisín Murphy,Take Her Up to Monto,"July 8, 2016",27,77,0
The Jayhawks,Paging Mr. Proust,"April 29, 2016",17,77,0
Julianna Barwick,Will,"May 6, 2016",18,77,0
Bob Dylan,Fallen Angels,"May 20, 2016",20,77,0
Childish Gambino,"""Awaken, My Love!""","December 2, 2016",48,77,0
Ty Segall,Emotional Mugger,"January 22, 2016",3,77,0
E,E,"November 11, 2016",45,77,0
Pretenders,Alone,"October 21, 2016",42,77,0
Pinkshinyultrablast,Grandfeathered,"February 26, 2016",8,77,0
James Vincent McMorrow,We Move,"September 2, 2016",35,77,0
Margaret Glaspy,Emotions and Math,"June 17, 2016",24,77,0
Haley Bonar,Impossible Dream,"August 5, 2016",31,77,0
Ryuichi Sakamoto,The Revenant [Original Motion Picture Soundtrack],"January 15, 2016",2,77,0
So Pitted,Neo,"February 19, 2016",7,77,0
Emmy the Great,Second Love,"March 11, 2016",10,77,0
Loscil,Monument Builders,"November 11, 2016",45,77,0
David Crosby,Lighthouse,"October 21, 2016",42,77,0
Luke Haines,Smash the System,"October 7, 2016",40,77,0
Little Scream,Cult Following,"May 6, 2016",18,77,0
Josephine Foster,No More Lamps in the Morning,"February 5, 2016",5,75,83
Africaine 808,Basar,"February 19, 2016",7,75,83
Bibio,A Mineral Love,"April 1, 2016",13,75,83
Katie Dey,Flood Network,"August 12, 2016",32,75,83
Andrew Bird,Are You Serious,"April 1, 2016",13,75,83
Drugdealer,The End of Comedy,"September 9, 2016",36,75,83
Konono No. 1,Konono No.1 Meets Batida,"April 29, 2016",17,75,83
Allen Toussaint,American Tunes,"June 10, 2016",23,75,83
De La Soul,And the Anonymous Nobody,"August 26, 2016",34,75,83
Cavern of Anti-Matter,Void Beats/Invocation Trex,"February 19, 2016",7,75,83
Norah Jones,Day Breaks,"October 7, 2016",40,75,83
Grumbling Fur,FurFour,"September 16, 2016",37,75,83
Moderat,III,"April 1, 2016",13,75,83
Mykki Blanco,Mykki,"September 16, 2016",37,75,83
Mogwai,Atomic,"June 17, 2016",24,75,83
Mick Harvey,Delirium Tremens,"June 24, 2016",25,75,83
Beyond the Wizards Sleeve,The Soft Bounce,"July 1, 2016",26,75,83
BadBadNotGood,IV,"July 8, 2016",27,75,83
Jan St. Werner,Felder,"April 1, 2016",13,75,83
The Amazing,Ambulance,"July 22, 2016",29,75,83
Dawn Richard,Redemption,"November 18, 2016",46,75,83
Aaron Neville,Apache,"July 15, 2016",28,75,83
Marlon Williams,Marlon Williams,"February 19, 2016",7,75,83
Peter Astor,Spilt Milk,"February 12, 2016",6,75,83
Clams Casino,32 Levels,"July 15, 2016",28,75,83
Venetian Snares,Traditional Synthesizer Music,"February 19, 2016",7,75,83
Nisennenmondai,#N/A,"April 1, 2016",13,75,83
Mutual Benefit,Skip a Sinking Stone,"May 20, 2016",20,75,83
Dexys,Let The Record Show: Dexys Do Irish And Country Soul,"June 3, 2016",22,75,83
Kate Jackson,British Road Movies,"May 27, 2016",21,75,83
Quilt,Plaza,"February 26, 2016",8,75,83
Morgan Delt,Phase Zero,"August 26, 2016",34,75,83
John Cale,M:FANS,"January 22, 2016",3,75,83
Wrekmeister Harmonies,Light Falls,"September 16, 2016",37,75,83
Islands,Should I Remain Here at Sea?,"May 13, 2016",19,75,83
Chris Forsyth & the Solar Motel Band,The Rarity of Experience,"March 4, 2016",9,75,83
Lake Street Dive,Side Pony,"February 19, 2016",7,75,83
Martha Wainwright,Goodnight City,"November 11, 2016",45,75,83
Marissa Nadler,Strangers,"May 20, 2016",20,75,83
Mourn,"Ha, Ha, He.","June 3, 2016",22,75,83
Various Artists,Lazarus [Original Cast Recording],"October 21, 2016",42,75,83
Mica Levi,Remain Calm,"November 25, 2016",47,75,83
The Wytches,All Your Happy Life,"September 30, 2016",39,75,83
PAWS,No Grace,"June 17, 2016",24,75,83
Alicia Keys,Here,"November 4, 2016",44,75,83
Exploded View,Exploded View,"August 19, 2016",33,75,83
Matmos,Ultimate Care II,"February 19, 2016",7,75,83
Mavis Staples,Livin' on a High Note,"February 19, 2016",7,75,83
Boris,Gensho,"March 18, 2016",11,75,83
Jimmy Eat World,Integrity Blues,"October 21, 2016",42,75,83
Ariana Grande,Dangerous Woman,"May 20, 2016",20,75,83
clipping.,Splendor & Misery,"September 9, 2016",36,75,83
Lemon Twigs,Do Hollywood,"October 14, 2016",41,75,83
Conor Oberst,Ruminations,"October 14, 2016",41,75,83
Tacocat,Lost Time,"April 1, 2016",13,75,83
John Legend,Darkness and Light,"December 2, 2016",48,75,83
Peter Wolf,A Cure for Loneliness,"April 8, 2016",14,75,83
Baauer,Aa,"March 18, 2016",11,75,83
Big Ups,Before A Million Universes,"March 4, 2016",9,75,83
Honeyblood,Babes Never Die,"October 28, 2016",43,75,83
Alex Cameron,Jumping the Shark,"August 19, 2016",33,75,83
Prins Thomas,Principe del Norte,"February 19, 2016",7,75,83
Pet Shop Boys,Super,"April 1, 2016",13,75,83
Flume,Skin,"May 27, 2016",21,75,83
Black Mountain,IV,"April 1, 2016",13,75,83
Basement,Promise Everything,"January 29, 2016",4,75,83
M. Craft,Blood Moon,"June 17, 2016",24,75,83
Rangda,The Heretic's Bargain,"February 19, 2016",7,75,83
TEEN,Love Yes,"February 19, 2016",7,75,83
Kanye West,The Life Of Pablo,"February 13, 2016",6,75,83
Thomas Cohen,Bloom Forever,"May 6, 2016",18,75,83
Susanna,Triangle,"April 22, 2016",16,75,83
Jherek Bischoff,Cistern,"July 15, 2016",28,75,83
Carrie Rodriguez,Lola,"February 19, 2016",7,75,83
Josienne Clarke & Ben Walker,Overnight,"October 14, 2016",41,75,83
Minor Victories,Minor Victories,"June 3, 2016",22,75,83
Descendents,Hypercaffium Spazzinate,"July 29, 2016",30,75,83
Christian Fennesz,It's Hard for Me to Say I'm Sorry,"June 24, 2016",25,75,83
Rae Sremmurd,SremmLife 2,"August 12, 2016",32,75,83
Billie Marten,Writing of Blues & Yellows,"September 23, 2016",38,75,83
Shonen Knife,Adventure,"April 1, 2016",13,75,83
Aidan Knight,Each Other,"January 22, 2016",3,75,83
J. Cole,4 Your Eyez Only,"December 9, 2016",49,75,83
Garbage,Strange Little Birds,"June 10, 2016",23,75,83
The 1975,"I Like It When You Sleep, For You Are So Beautiful Yet So Unaware of It","February 26, 2016",8,75,83
Illum Sphere,Glass,"November 11, 2016",45,75,83
The So So Glos,Kamikaze,"May 20, 2016",20,75,83
Local Natives,Sunlit Youth,"September 9, 2016",36,75,83
Cate Le Bon,Crab Day,"April 15, 2016",15,75,83
Porches,Pool,"February 5, 2016",5,75,83
How to Dress Well,Care,"September 23, 2016",38,75,83
Cool Ghouls,Animal Races,"August 12, 2016",32,75,83
Billy Bragg,Shine a Light: Field Recordings from the Great American Railroad,"September 23, 2016",38,75,83
The Album Leaf,Between Waves,"August 26, 2016",34,75,83
Kowton,Utility,"April 15, 2016",15,75,83
Nonkeen,The Gamble,"February 5, 2016",5,75,83
M. Ward,More Rain,"March 4, 2016",9,75,83
Jesu,Jesu/Sun Kil Moon,"January 22, 2016",3,75,83
Goat,Requiem,"October 7, 2016",40,75,83
Yann Tiersen,Eusa,"September 30, 2016",39,75,83
Deap Vally,Femejism,"September 16, 2016",37,72,77
Warpaint,Heads Up,"September 23, 2016",38,72,77
DIANA,Familiar Touch,"November 18, 2016",46,72,77
Kikagaku Moyo,House in the Tall Grass,"May 13, 2016",19,72,77
Yoko Ono,"Yes, I'm a Witch Too","February 19, 2016",7,72,77
The Invisible,Patience,"June 10, 2016",23,72,77
Sumac,What One Becomes,"June 10, 2016",23,72,77
The Divine Comedy,Foreverland,"September 2, 2016",35,72,77
Odonis Odonis,Post Plague,"June 17, 2016",24,72,77
Viola Beach,Viola Beach,"July 29, 2016",30,72,77
John Paul White,Beulah,"August 19, 2016",33,72,77
Yello,Toy,"September 30, 2016",39,72,77
Sarah Jarosz,Undercurrent,"June 17, 2016",24,72,77
Qluster,Echtzeit,"March 4, 2016",9,72,77
Wild Nothing,Life of Pause,"February 19, 2016",7,72,77
Big Business,Command Your Weather,"July 8, 2016",27,72,77
A$AP Ferg,Always Strive and Prosper,"April 22, 2016",16,72,77
White Denim,Stiff,"March 25, 2016",12,72,77
Mayer Hawthorne,Man About Town,"April 8, 2016",14,72,77
Bayonne,Primitives,"March 25, 2016",12,72,77
Nzca/Lines,Infinite Summer,"January 22, 2016",3,72,77
Dylan LeBlanc,Cautionary Tale,"January 15, 2016",2,72,77
Matt Berry,The Small Hours,"September 16, 2016",37,72,77
Alter Bridge,The Last Hero,"October 7, 2016",40,72,77
Fudge,Lady Parts,"September 9, 2016",36,72,77
The Parrots,Los Niños Sin Miedo,"August 26, 2016",34,72,77
Corinne Bailey Rae,The  Heart Speaks in Whispers,"May 13, 2016",19,72,77
Daughter,Not to Disappear,"January 15, 2016",2,72,77
Babymetal,Metal Resistance,"April 1, 2016",13,72,77
Avenged Sevenfold,The Stage,"October 28, 2016",43,72,77
Tim Burgess,"Same Language, Different Worlds","September 9, 2016",36,72,77
Cheap Trick,"Bang, Zoom, Crazy... Hello","April 1, 2016",13,72,77
Factory Floor,25 25,"August 19, 2016",33,72,77
Frank Ocean,Endless,"August 19, 2016",33,72,77
The Gotobeds,Blood//Sugar//Secs//Traffic,"June 10, 2016",23,72,77
Nap Eyes,Thought Rock Fish Scale,"February 5, 2016",5,72,77
Tove Lo,Lady Wood,"October 28, 2016",43,72,77
Mmoths,Luneworks,"March 11, 2016",10,72,77
Hooton Tennis Club,Big Box of Chocolates,"October 21, 2016",42,72,77
Afro-Haitian Experimental Orchestra,Afro-Haitian Experimental Orchestra,"July 22, 2016",29,72,77
Van Morrison,Keep Me Singing,"September 30, 2016",39,72,77
The Black Queen,Fever Daydream,"February 12, 2016",6,72,77
The Thermals,We Disappear,"March 25, 2016",12,72,77
Usher,Hard II Love,"September 16, 2016",37,72,77
Hinds,Leave Me Alone,"January 8, 2016",1,72,77
Ultimate Painting,Dusk,"September 30, 2016",39,72,77
Metronomy,Summer 08,"July 1, 2016",26,72,77
GØGGS,GØGGS,"July 1, 2016",26,72,77
Twin Peaks,Down in Heaven,"May 13, 2016",19,72,77
The Dean Ween Group,The Deaner Album,"October 21, 2016",42,72,77
