artist,album,date,week_num,meta_score,user_score
The Necks,Body,"August 17, 2018",33,83,78
CupcakKe,Ephorize,"January 5, 2018",1,83,78
Rolling Blackouts Coastal Fever,Hope Downs,"June 15, 2018",24,83,78
Proc Fiskal,Insula,"June 8, 2018",23,83,78
Cardi B,Invasion of Privacy,"April 6, 2018",14,83,78
Jon Hopkins,Singularity,"May 4, 2018",18,83,78
Sleep,The Sciences,"April 20, 2018",16,83,78
Stephen Malkmus & the Jicks,Sparkle Hard,"May 18, 2018",20,83,78
The Breeders,All Nerve,"March 2, 2018",9,83,78
Jon Hassell,Listening to Pictures (Pentimento Volume I),"June 8, 2018",23,83,78
Miya Folick,Premonitions,"October 26, 2018",43,83,78
Blood Orange,Negro Swan,"August 24, 2018",34,83,78
Eleanor Friedberger,Rebound,"May 4, 2018",18,83,78
Chilly Gonzales,Solo Piano III,"September 7, 2018",36,83,78
Laurel Halo,Raw Silk Uncut Wood,"July 13, 2018",28,83,78
Anna Calvi,Hunter,"August 31, 2018",35,83,78
Jean Grae,Everything's Fine,"April 27, 2018",17,83,78
Daniel Avery,Song for Alpha,"April 6, 2018",14,83,78
Ty Segall,Freedom's Goblin,"January 26, 2018",4,83,78
Alexander Tucker,Don't Look Away,"August 24, 2018",34,83,78
Jlin,Autobiography,"September 28, 2018",39,83,78
Thou,Magus,"August 31, 2018",35,83,78
Julia Holter,Aviary,"October 26, 2018",43,83,78
Lucrecia Dalt,Anticlines,"May 4, 2018",18,83,78
Elvis Costello & the Imposters,Look Now,"October 12, 2018",41,83,78
Fucked Up,Dose Your Dreams,"October 5, 2018",40,83,78
nao,Saturn,"October 26, 2018",43,83,78
Ry Cooder,The Prodigal Son,"May 11, 2018",19,83,78
Caroline Rose,Loner,"February 23, 2018",8,83,78
Iceage,Beyondless,"May 4, 2018",18,83,78
Nils Frahm,All Melody,"January 26, 2018",4,83,78
Go-Kart Mozart,Mozart's Mini-Mart,"February 23, 2018",8,83,78
Stick in the Wheel,Follow Them True,"January 26, 2018",4,83,78
The Beths,Future Me Hates Me,"August 10, 2018",32,83,78
High on Fire,Electric Messiah,"October 5, 2018",40,83,78
Public Access T.V.,Street Safari,"February 23, 2018",8,83,78
Father John Misty,God's Favorite Customer,"June 1, 2018",22,83,78
Shame,Songs of Praise,"January 12, 2018",2,83,78
Oneohtrix Point Never,Age Of,"June 1, 2018",22,83,78
The 1975,A  Brief Inquiry into Online Relationships,"November 30, 2018",48,80,71
Adrianne Lenker,Abysskiss,"October 5, 2018",40,80,71
Szun Waves,New Hymn to Freedom,"August 31, 2018",35,80,71
Superchunk,What a Time to Be Alive,"February 16, 2018",7,80,71
Cowboy Junkies,All That Reckoning,"July 13, 2018",28,80,71
The Internet,Hive Mind,"July 20, 2018",29,80,71
Sarah Shook & the Disarmers,Years,"April 6, 2018",14,80,71
Half Waif,Lavender,"April 27, 2018",17,80,71
Helena Hauff,Qualm,"August 3, 2018",31,80,71
Gruff Rhys,Babelsberg,"June 8, 2018",23,80,71
Camp Cope,How to Socialise & Make Friends,"March 2, 2018",9,80,71
The Bevis Frond,"We're Your Friends, Man","December 7, 2018",49,80,71
Dilly Dally,Heaven,"September 14, 2018",37,80,71
Tomberlin,At Weddings,"August 10, 2018",32,80,71
Wreckless Eric,Construction Time & Demolition,"April 6, 2018",14,80,71
Mount Eerie,Now Only,"March 16, 2018",11,80,71
Laura Veirs,The Lookout,"April 13, 2018",15,80,71
Parquet Courts,Wide Awake!,"May 18, 2018",20,80,71
YOB,Our Raw Heart,"June 8, 2018",23,80,71
Mark Lanegan,With Animals,"August 24, 2018",34,80,71
Thom Yorke,Suspiria [Original Motion Picture Soundtrack],"October 26, 2018",43,80,71
Marlon Williams,Make Way for Love,"February 16, 2018",7,80,71
The Wonder Years,Sister Cities,"April 6, 2018",14,80,71
Mariah Carey,Caution,"November 16, 2018",46,80,71
Seun Kuti & Egypt 80,Black Times,"March 2, 2018",9,80,71
Leon Vynehall,Nothing Is Still,"June 15, 2018",24,80,71
Natalie Prass,The Future and the Past,"June 1, 2018",22,80,71
Lubomyr Melnyk,Fallen Trees,"December 7, 2018",49,80,71
Tunng,Songs You Make at Night,"August 24, 2018",34,80,71
Charles Watson,Now That I'm a River,"May 18, 2018",20,80,71
Foxing,Nearer My God,"August 10, 2018",32,80,71
Lucy Dacus,Historian,"March 2, 2018",9,80,71
Kadhja Bonet,Childqueen,"June 8, 2018",23,80,71
Gwenno,Le Kov,"March 2, 2018",9,80,71
Eartheater,Irisiri,"June 8, 2018",23,80,71
Mind Over Mirrors,Bellowing Sun,"April 6, 2018",14,80,71
Neneh Cherry,Broken Politics,"October 19, 2018",42,80,71
Paul Weller,True Meanings,"September 14, 2018",37,80,71
Oliver Coates,Shelly's on Zenn-La,"September 7, 2018",36,80,71
Hailu Mergia,Lala Belu,"February 23, 2018",8,80,71
Jennifer Castle,Angels of Death,"May 18, 2018",20,80,71
Shannon and the Clams,Onion,"February 16, 2018",7,80,71
Hop Along,"Bark Your Head Off, Dog","April 6, 2018",14,80,71
Richard Thompson,13 Rivers,"September 14, 2018",37,80,71
Anna von Hausswolff,Dead Magic,"March 2, 2018",9,80,71
Brandi Carlile,By the Way I Forgive You,"February 16, 2018",7,80,71
Joan as Police Woman,Damned Devotion,"February 9, 2018",6,80,71
Field Music,Open Here,"February 2, 2018",5,80,71
Tim Hecker,Konoyo,"September 28, 2018",39,80,71
Sumac,"American Dollar Bill - Keep Facing Sideways, You're Too Hideous To Look at Face On","February 23, 2018",8,80,71
Jay Rock,Redemption,"June 15, 2018",24,80,71
LUMP,LUMP,"June 1, 2018",22,80,71
Ghost,Prequelle,"June 1, 2018",22,80,71
Years & Years,Palo Santo,"July 6, 2018",27,80,71
Ought,Room Inside the World,"February 16, 2018",7,80,71
Darlingside,Extralife,"February 23, 2018",8,80,71
Vince Staples,FM!,"November 2, 2018",44,80,71
Olivia Chaney,Shelter,"June 15, 2018",24,80,71
Chris Carter,Chemistry Lessons Volume 1,"March 30, 2018",13,80,71
Jorja Smith,Lost & Found,"June 8, 2018",23,80,71
Kelly Moran,Ultraviolet,"November 2, 2018",44,80,71
Sons of Kemet,Your Queen Is A Reptile,"March 30, 2018",13,80,71
Frank Turner,Be More Kind,"May 4, 2018",18,80,71
Turnstile,Time & Space,"February 23, 2018",8,80,71
Loma,Loma,"February 16, 2018",7,80,71
Bill Ryder-Jones,Yawn,"November 2, 2018",44,80,71
Dave Alvin,Downey to Lubbock,"June 1, 2018",22,80,71
Damien Jurado,The Horizon Just Laughed,"May 4, 2018",18,80,71
Tony Molina,Kill the Lights,"July 27, 2018",30,80,71
Spider Bags,Someday Everything Will Be Fine,"August 3, 2018",31,80,71
Gazelle Twin,Pastoral,"September 21, 2018",38,80,71
Ariana Grande,Sweetener,"August 17, 2018",33,80,71
Alejandro Escovedo,The Crossing,"September 14, 2018",37,80,71
The Goon Sax,We're Not Talking,"September 14, 2018",37,80,71
Tirzah,Devotion,"August 10, 2018",32,80,71
Rosanne Cash,She Remembers Everything,"November 2, 2018",44,80,71
Essaie Pas,New Path,"March 16, 2018",11,80,71
Forth Wanderers,Forth Wanderers,"April 27, 2018",17,80,71
Meshell Ndegeocello,Ventriloquism,"March 16, 2018",11,80,71
Haley Heynderickx,I Need To Start a Garden,"March 9, 2018",10,80,71
Wye Oak,"The Louder I Call, The Faster It Runs","April 6, 2018",14,80,71
Steve Reich,Pulse/Quartet,"February 2, 2018",5,80,71
Ben Howard,Noonday Dream,"June 1, 2018",22,80,71
Original Soundtrack,Black Panther: The Album,"February 9, 2018",6,80,71
Beach House,7,"May 11, 2018",19,80,71
Black Milk,Fever,"February 23, 2018",8,80,71
Amnesia Scanner,Another Life,"September 7, 2018",36,80,71
Daniel Bachman,The Morning Star,"July 27, 2018",30,80,71
Georgia Anne Muldrow,Overload,"October 26, 2018",43,80,71
Lotic,Power,"July 13, 2018",28,80,71
Charles Lloyd & the Marvels,Vanished Gardens,"June 29, 2018",26,80,71
Courtney Barnett,Tell Me How You Really Feel,"May 18, 2018",20,80,71
Mary Lattimore,Hundreds of Days,"May 18, 2018",20,80,71
Frankie Cosmos,Vessel,"March 30, 2018",13,80,71
Josephine Foster,Faithful Fairy Harmony,"November 16, 2018",46,80,71
Grouper,Grid of Points,"April 27, 2018",17,80,71
Snail Mail,Lush,"June 8, 2018",23,80,71
Muncie Girls,Fixed Ideals,"August 31, 2018",35,80,71
The Carters,Everything is Love,"June 16, 2018",24,80,71
Eric Church,Desperate Man,"October 5, 2018",40,77,0
White Denim,Performance,"August 24, 2018",34,77,0
Tropical Fuck Storm,A Laughing Death in Meatspace,"October 26, 2018",43,77,0
The Field,Infinite Moment,"September 21, 2018",38,77,0
Matt Maltese,Bad Contestant,"June 8, 2018",23,77,0
Goat Girl,Goat Girl,"April 6, 2018",14,77,0
Dabrye,Three/Three,"February 16, 2018",7,77,0
DJ Taye,Still Trippin',"March 2, 2018",9,77,0
Phosphorescent,C'est La Vie,"October 5, 2018",40,77,0
Pigs Pigs Pigs Pigs Pigs Pigs Pigs,King of Cowards,"September 28, 2018",39,77,0
St. Vincent,MassEducation [2018],"October 12, 2018",41,77,0
Gaz Coombes,World's Strongest Man,"May 4, 2018",18,77,0
Cut Worms,Hollow Ground,"May 4, 2018",18,77,0
Gabe Gurnsey,Physical,"August 3, 2018",31,77,0
Marmozets,Knowing What You Know Now,"January 26, 2018",4,77,0
Lil Peep,"Come Over When You’re Sober, Pt. 2","November 9, 2018",45,77,0
Aidan Moffat,Here Lies the Body,"May 11, 2018",19,77,0
Cat Power,Wanderer,"October 5, 2018",40,77,0
Wayne Shorter,Emanon,"September 14, 2018",37,77,0
Cloud Nothings,Last Building Burning,"October 19, 2018",42,77,0
Colter Wall,Songs of the Plains,"October 12, 2018",41,77,0
Aïsha Devi,DNA Feelings,"May 11, 2018",19,77,0
Speedy Ortiz,Twerp Verse,"April 27, 2018",17,77,0
Courtney Marie Andrews,May Your Kindness Remain,"March 23, 2018",12,77,0
Israel Nash,Lifted,"July 27, 2018",30,77,0
Guerilla Toss,Twisted Crystal,"September 14, 2018",37,77,0
Oh Sees,Smote Reverser,"August 17, 2018",33,77,0
Flasher,Constant Image,"June 8, 2018",23,77,0
Clutch,Book of Bad Decisions,"September 7, 2018",36,77,0
Gas,Rausch,"May 18, 2018",20,77,0
RP Boo,I'll Tell You What!,"July 6, 2018",27,77,0
Cher,Dancing Queen,"September 28, 2018",39,77,0
Novelist,Novelist Guy,"April 13, 2018",15,77,0
Pig Destroyer,Head Cage,"September 7, 2018",36,77,0
The Spook School,Could It Be Different?,"January 26, 2018",4,77,0
Foxwarren,Foxwarren,"November 30, 2018",48,77,0
John Grant,Love Is Magic,"October 12, 2018",41,77,0
Charles Bradley,Black Velvet,"November 9, 2018",45,77,0
Miss Red,K.O.,"July 13, 2018",28,77,0
Lady Gaga,A Star Is Born [Original Motion Picture Soundtrack],"October 5, 2018",40,77,0
The Last Poets,Understand What Black Is,"May 18, 2018",20,77,0
Dead Can Dance,Dionysus,"November 2, 2018",44,77,0
Xylouris White,Mother,"January 19, 2018",3,77,0
Trembling Bells,Dungeness,"March 30, 2018",13,77,0
Khruangbin,Con Todo El Mundo,"January 26, 2018",4,77,0
Kurt Vile,Bottle It In,"October 12, 2018",41,77,0
Mac Miller,Swimming,"August 3, 2018",31,77,0
Dorian Concept,The Nature of Imitation,"August 3, 2018",31,77,0
Meg Baird,Ghost Forests,"November 9, 2018",45,77,0
Sunflower Bean,Twentytwo in Blue,"March 23, 2018",12,77,0
The Soft Moon,Criminal,"February 2, 2018",5,77,0
Grant-Lee Phillips,Widdershins,"February 23, 2018",8,77,0
GoGo Penguin,A Humdrum Star,"February 9, 2018",6,77,0
Rodney Crowell,Christmas Everywhere,"November 2, 2018",44,77,0
Johnny Marr,Call the Comet,"June 15, 2018",24,77,0
Soccer Mommy,Clean,"March 2, 2018",9,77,0
Nathaniel Rateliff & the Night Sweats,Tearing at the Seams,"March 9, 2018",10,77,0
tUnE-yArDs,I Can Feel You Creep Into My Private Life,"January 19, 2018",3,77,0
Kristin Hersh,Possible Dust Clouds,"October 5, 2018",40,77,0
Jake Shears,Jake Shears,"August 10, 2018",32,77,0
Luluc,Sculptor,"July 13, 2018",28,77,0
The Low Anthem,The Salt Doll Went to Measure the Depth of the Sea,"February 23, 2018",8,77,0
Calexico,The Thread That Keeps Us,"January 26, 2018",4,77,0
Benin City,Last Night,"April 13, 2018",15,77,0
Camila Cabello,Camila,"January 12, 2018",2,77,0
Nothing,Dance on the Blacktop,"August 24, 2018",34,77,0
Lucero,Among the Ghosts,"August 3, 2018",31,77,0
Nap Eyes,I'm Bad Now,"March 9, 2018",10,77,0
Hinds,I Don't Run,"April 6, 2018",14,77,0
"The Good, the Bad & the Queen",Merrie Land,"November 16, 2018",46,77,0
Sarah Louise,Deeper Woods,"May 11, 2018",19,77,0
Corrosion of Conformity,No Cross No Crown,"January 12, 2018",2,77,0
John Prine,The Tree of Forgiveness,"April 13, 2018",15,77,0
Lindi Ortega,Liberty,"March 30, 2018",13,77,0
Yo La Tengo,There's a Riot Going On,"March 16, 2018",11,77,0
John Legend,A Legendary Christmas,"October 26, 2018",43,77,0
Nine Inch Nails,Bad Witch,"June 22, 2018",25,77,0
Villagers,The Art of Pretending to Swim,"September 21, 2018",38,77,0
Dirty Projectors,Lamp Lit Prose,"July 13, 2018",28,77,0
Gaika,Basic Volume,"July 27, 2018",30,77,0
Joan Baez,Whistle Down the Wind,"March 2, 2018",9,77,0
Jim James,Uniform Distortion,"June 29, 2018",26,77,0
The Orielles,Silver Dollar Moment,"February 16, 2018",7,77,0
MGMT,Little Dark Age,"February 9, 2018",6,77,0
Guided by Voices,Space Gun,"March 23, 2018",12,77,0
Marissa Nadler,For My Crimes,"September 28, 2018",39,77,0
Andrew W.K.,You're Not Alone,"March 2, 2018",9,77,0
Bardo Pond,Vol. 8,"February 2, 2018",5,77,0
Meek Mill,Championships,"November 30, 2018",48,77,0
Old 97's,Love the Holidays,"November 16, 2018",46,77,0
Melody's Echo Chamber,Bon Voyage,"June 15, 2018",24,77,0
Dr. Octagon,Moosebumps: An Exploration Into Modern Day Horripilation,"April 6, 2018",14,77,0
Judas Priest,Firepower,"March 9, 2018",10,77,0
Frigs,Basic Behaviour,"February 23, 2018",8,77,0
Michael Rault,It's a New Day Tonight,"May 18, 2018",20,77,0
Ross from Friends,Family Portrait,"July 27, 2018",30,77,0
Santigold,I Don’t Want: The Gold Fire Sessions,"July 27, 2018",30,77,0
Tracey Thorn,Record,"March 2, 2018",9,77,0
Jess Williamson,Cosmic Wink,"May 11, 2018",19,77,0
Molly Burch,First Flower,"October 5, 2018",40,77,0
Ty Segall,Fudge Sandwich,"October 26, 2018",43,73,64
Suede,The Blue Hour,"September 21, 2018",38,73,64
Poppy Ackroyd,Resolve,"February 2, 2018",5,73,64
Dream Wife,Dream Wife,"January 26, 2018",4,73,64
Ital Tek,Bodied,"September 7, 2018",36,73,64
Son Lux,Brighter Wounds,"February 9, 2018",6,73,64
Venetian Snares,Venetian Snares x Daniel Lanois,"May 4, 2018",18,73,64
First Aid Kit,Ruins,"January 19, 2018",3,73,64
Ryley Walker,Deafman Glance,"May 18, 2018",20,73,64
µ-Ziq,Challenge Me Foolish,"April 13, 2018",15,73,64
Exploded View,Obey,"September 28, 2018",39,73,64
Madeline Kenney,Perfect Shapes,"October 5, 2018",40,73,64
Rae Sremmurd,SR3MM,"May 4, 2018",18,73,64
Shopping,The  Official Body,"January 19, 2018",3,73,64
Stef Chura,Messes,"February 2, 2018",5,73,64
Mutual Benefit,Thunder Follows the Light,"September 21, 2018",38,73,64
Vessel,Queen of Golden Dogs,"November 9, 2018",45,73,64
Rita Ora,Phoenix,"November 23, 2018",47,73,64
Christina Vantzou,No. 4,"April 6, 2018",14,73,64
Swearin',Fall Into the Sun,"October 5, 2018",40,73,64
Roger Daltrey,As Long as I Have You,"June 1, 2018",22,73,64
Arctic Monkeys,Tranquility Base Hotel + Casino,"May 11, 2018",19,73,64
Matthew Dear,Bunny,"October 12, 2018",41,73,64
Cavern of Anti-Matter,Hormone Lemonade,"March 23, 2018",12,73,64
Insecure Men,Insecure Men,"February 23, 2018",8,73,64
Buffalo Tom,Quiet and Peace,"March 2, 2018",9,73,64
Felicita,hej!,"August 3, 2018",31,73,64
Kamaal Williams,The Return,"May 25, 2018",21,73,64
Willie Nelson,My Way,"September 14, 2018",37,73,64
The Damned,Evil Spirits,"April 13, 2018",15,73,64
Joyce Manor,Million Dollars To Kill Me,"September 21, 2018",38,73,64
Lala Lala,The Lamb,"September 28, 2018",39,73,64
The Vaccines,Combat Sports,"March 30, 2018",13,73,64
E Ruscha V,Who Are You,"March 2, 2018",9,73,64
Mudhoney,Digital Garbage,"September 28, 2018",39,73,64
Simian Mobile Disco,Murmurations,"May 11, 2018",19,73,64
Unknown Mortal Orchestra,Sex & Food,"April 6, 2018",14,73,64
Poliça,Music For The Long Emergency,"February 16, 2018",7,73,64
Dedekind Cut,Tahoe,"February 23, 2018",8,73,64
The Essex Green,Hardly Electronic,"June 29, 2018",26,73,64
Florence + the Machine,High As Hope,"June 29, 2018",26,73,64
James,Living in Extraordinary Times,"August 3, 2018",31,73,64
Creep Show,Mr. Dynamite,"March 16, 2018",11,73,64
J Mascis,Elastic Days,"November 9, 2018",45,73,64
Dylan Carlson,Conquistador,"April 27, 2018",17,73,64
Pianos Become the Teeth,Wait For Love,"February 16, 2018",7,73,64
Ryuichi Sakamoto,async: Remodels,"February 16, 2018",7,73,64
Fantastic Negrito,Please Don't Be Dead,"June 15, 2018",24,73,64
Coheed and Cambria,Vaxis - Act I: The Unheavenly Creatures,"October 5, 2018",40,73,64
Anna Burch,Quit the Curse,"February 2, 2018",5,73,64
King Tuff,The Other,"April 13, 2018",15,73,64
Czarface/MF Doom,Czarface Meets Metal Face,"March 30, 2018",13,73,64
The Lemon Twigs,Go to School,"August 24, 2018",34,73,64
Body/Head,The Switch,"July 13, 2018",28,73,64
Uniform,The Long Walk,"August 17, 2018",33,73,64
Menace Beach,Black Rainbow Sound,"September 7, 2018",36,73,64
Laura Jane Grace & the Devouring Mothers,Bought to Rot,"November 9, 2018",45,73,64
The Body,"I Have Fought Against It, But I Can't Any Longer.","May 11, 2018",19,73,64
Cypress Hill,Elephants on Acid,"September 28, 2018",39,73,64
La Luz,Floating Features,"May 11, 2018",19,73,64
Various Artists,Johnny Cash: Forever Words,"April 6, 2018",14,73,64
Moby,"Everything Was Beautiful, And Nothing Hurt","March 2, 2018",9,73,64
Everything Is Recorded,Everything Is Recorded by Richard Russell,"February 16, 2018",7,73,64
Lily Allen,No Shame,"June 8, 2018",23,73,64
Teyana Taylor,K.T.S.E.,"June 23, 2018",25,73,64
Leon Bridges,Good Thing,"May 4, 2018",18,73,64
Swamp Dogg,"Love, Loss and Auto-Tune","September 7, 2018",36,73,64
Selling,On Reflection,"December 14, 2018",50,73,64
Papa M,A Broke Moon Rises,"August 17, 2018",33,73,64
Drinks,Hippo Lite,"April 20, 2018",16,73,64
Amber Arcades,European Heartbreak,"September 28, 2018",39,73,64
Jack White,Boarding House Reach,"March 23, 2018",12,73,64
Pram,Across the Meridian,"July 20, 2018",29,73,64
Aidan Moffat,Ghost Stories for Christmas,"December 7, 2018",49,73,64
Gang Gang Dance,Kazuashita,"June 22, 2018",25,73,64
Anderson East,Encore,"January 12, 2018",2,73,64
They Might Be Giants,I Like Fun,"January 19, 2018",3,73,64
Bodega,Endless Scroll,"July 6, 2018",27,73,64
H.C. McEntire,Lionheart,"January 26, 2018",4,73,64
Empress Of,Us,"October 19, 2018",42,73,64
The Chills,Snow Bound,"September 14, 2018",37,73,64
Paul McCartney,Egypt Station,"September 7, 2018",36,73,64
Mogwai,KIN [Original Motion Picture Soundtrack],"August 31, 2018",35,73,64
Audiobooks,Now! (In a Minute),"November 2, 2018",44,73,64
Ray LaMontagne,Part of the Light,"May 18, 2018",20,73,64
Susanna,Go Dig My Grave,"February 9, 2018",6,73,64
Planningtorock,Powerhouse,"November 9, 2018",45,73,64
Dawes,Passwords,"June 22, 2018",25,73,64
Jonathan Wilson,Rare Birds,"March 2, 2018",9,73,64
How to Dress Well,The Anteroom,"October 19, 2018",42,73,64
J. Cole,KOD,"April 20, 2018",16,73,64
Superorganism,Superorganism,"March 2, 2018",9,73,64
Okzharp,Closer Apart,"July 6, 2018",27,73,64
Wild Beasts,Last Night All My Dreams Came True,"February 16, 2018",7,73,64
Daniel Blumberg,Minus,"May 4, 2018",18,73,64
Lo Moon,Lo Moon,"February 23, 2018",8,73,64
Metric,Art of Doubt,"September 21, 2018",38,73,64
Gorillaz,The Now Now,"June 29, 2018",26,73,64
My Brightest Diamond,A Million and One,"November 23, 2018",47,73,64
Manic Street Preachers,Resistance Is Futile,"April 13, 2018",15,73,64
Arp,ZEBRA,"June 22, 2018",25,68,0
Sloan,12,"April 6, 2018",14,68,0
Anderson .Paak,Oxnard,"November 16, 2018",46,68,0
Van Morrison,The Prophet Speaks,"December 7, 2018",49,68,0
Mothers,Render Another Ugly Method,"September 7, 2018",36,68,0
Dungen,Myths 003,"March 16, 2018",11,68,0
"Albert Hammond, Jr.",Francis Trouble,"March 9, 2018",10,68,0
Laibach,The  Sound of Music,"November 23, 2018",47,68,0
Mountain Man,Magic Ship,"September 21, 2018",38,68,0
Trevor Powers,Mulberry Violence,"August 17, 2018",33,68,0
Big Red Machine,Big Red Machine,"August 31, 2018",35,68,0
Django Django,Marble Skies,"January 26, 2018",4,68,0
Interpol,Marauder,"August 24, 2018",34,68,0
77:78,Jellies,"July 6, 2018",27,68,0
Tom Misch,Geography,"April 6, 2018",14,68,0
Alice in Chains,Rainier Fog,"August 24, 2018",34,68,0
Shawn Mendes,Shawn Mendes,"May 25, 2018",21,68,0
Chvrches,Love is Dead,"May 25, 2018",21,68,0
Ella Mai,Ella Mai,"October 12, 2018",41,68,0
Hollie Cook,Vessel of Love,"January 26, 2018",4,68,0
Preoccupations,New Material,"March 23, 2018",12,68,0
Brandon Coleman,Resistance,"September 14, 2018",37,68,0
David Byrne,American Utopia,"March 9, 2018",10,68,0
The Orb,No Sounds Are Out of Bounds,"June 22, 2018",25,68,0
Black Moth Super Rainbow,Panic Blooms,"May 4, 2018",18,68,0
Eels,The Deconstruction,"April 6, 2018",14,68,0
Editors,Violence,"March 9, 2018",10,68,0
Jon Spencer,Spencer Sings the Hits!,"November 9, 2018",45,68,0
Alessia Cara,The Pains of Growing,"November 30, 2018",48,68,0
John Carpenter,Halloween [Original 2018 Motion Picture Soundtrack],"October 19, 2018",42,68,0
Beak>,>>>,"September 21, 2018",38,68,0
Lil Wayne,Tha Carter V,"September 28, 2018",39,68,0
Belly,Dove,"May 4, 2018",18,68,0
George FitzGerald,All That Must Be,"March 9, 2018",10,68,0
The Lovely Eggs,This Is Eggland,"February 23, 2018",8,68,0
Efrim Menuck,Pissing Stars,"February 2, 2018",5,68,0
Pete Astor,One for the Ghost,"February 16, 2018",7,68,0
Franz Ferdinand,Always Ascending,"February 9, 2018",6,68,0
Wooden Shjips,V.,"May 25, 2018",21,68,0
Hen Ogledd,Mogic,"November 16, 2018",46,68,0
Rhye,Blood,"February 2, 2018",5,68,0
Ash,Islands,"May 18, 2018",20,68,0
Christina Aguilera,Liberation,"June 15, 2018",24,68,0
Logic,YSIV,"September 28, 2018",39,68,0
Black Rebel Motorcycle Club,Wrong Creatures,"January 12, 2018",2,68,0
Ryley Walker,The Lillywhite Sessions,"November 16, 2018",46,68,0
The Magic Gang,The Magic Gang,"March 16, 2018",11,68,0
Starcrawler,Starcrawler,"January 19, 2018",3,68,0
Mouse on Mars,Dimensional People,"April 13, 2018",15,68,0
Nightmares on Wax,Shape the Future,"January 26, 2018",4,68,0
Born Ruffians,"Uncle, Duke & The Chief","February 16, 2018",7,68,0
Lord Huron,Vide Noir,"April 20, 2018",16,68,0
